(demo;text);(0;0),(1;0),(0;1),(1;1),
(demo;pressure);(0;1),(1;1),(0;0),(1;0),
(demo;plaintext);(0;1),(1;0),(0;0),(1;1),
(demo;german);(0;1),(1;0),(0;0),(1;1),
(demo;xml);(0;0),(1;0),(0;1),(1;1),
(demo;webserver);(0;1),(1;0),(0;0),(1;1),
(demo;format);(0;1),(1;1),
(demo;stormalert);(0;1),(1;0),(0;0),(1;1),
(demo;externalservices);(0;1),(1;0),(0;0),
(demo;temperature);(0;1),(1;1),(0;0),(1;0),
(demo;windspeed);(0;0),(1;0),(0;1),(1;1),
(demo;measurements);(0;1),(1;1),
(demo;alarm);(0;1),(1;1),(0;0),(1;0),
(demo;freezepoint);(0;1),(1;1),(0;0),(1;0),
(demo;file);(0;0),(1;1),(0;1),(1;0),
(demo;html);(0;0),(1;1),(0;1),(1;0),
(demo;weatherstation);(0;1),(1;1),
(demo;outputformat);(0;1),(1;1),
(demo;language);(0;1),(1;1),
(demo;english);(0;0),(1;1),(0;1),(1;0),
(demo;internet);(0;0),(1;0),(0;1),
(demo;datasource);(0;1),(1;1),
(text;pressure);(0;1),(0;0),(1;0),(1;1),
(text;plaintext);(0;1),(0;0),(1;0),(1;1),
(text;german);(0;1),(0;0),(1;1),(1;0),
(text;xml);(0;0),(1;0),(0;1),
(text;webserver);(0;1),(0;0),(1;0),
(text;format);(0;1),(1;1),
(text;stormalert);(0;1),(0;0),(1;0),(1;1),
(text;externalservices);(0;1),(0;0),(1;1),(1;0),
(text;temperature);(0;1),(0;0),(1;0),(1;1),
(text;windspeed);(0;0),(0;1),(1;1),(1;0),
(text;measurements);(0;1),(1;1),
(text;alarm);(0;1),(1;0),(0;0),(1;1),
(text;freezepoint);(0;1),(0;0),(1;0),(1;1),
(text;file);(0;0),(0;1),(1;0),
(text;html);(0;0),(0;1),(1;1),(1;0),
(text;weatherstation);(0;1),(1;1),
(text;outputformat);(0;1),(1;1),
(text;language);(0;1),(1;1),
(text;english);(0;0),(0;1),(1;0),(1;1),
(text;internet);(0;0),(1;0),(0;1),(1;1),
(text;datasource);(0;1),(1;1),
(pressure;plaintext);(1;1),(1;0),(0;0),(0;1),
(pressure;german);(1;1),(1;0),(0;0),(0;1),
(pressure;xml);(1;0),(0;0),(0;1),(1;1),
(pressure;webserver);(1;1),(1;0),(0;1),(0;0),
(pressure;format);(1;1),(0;1),
(pressure;stormalert);(1;1),(1;0),(0;1),(0;0),
(pressure;externalservices);(1;1),(1;0),(0;1),(0;0),
(pressure;temperature);(1;1),(0;0),(0;1),(1;0),
(pressure;windspeed);(1;0),(0;1),(0;0),(1;1),
(pressure;measurements);(1;1),(0;1),
(pressure;alarm);(1;1),(0;1),(0;0),(1;0),
(pressure;freezepoint);(1;1),(0;0),(0;1),(1;0),
(pressure;file);(1;0),(1;1),(0;0),(0;1),
(pressure;html);(1;0),(1;1),(0;1),(0;0),
(pressure;weatherstation);(1;1),(0;1),
(pressure;outputformat);(1;1),(0;1),
(pressure;language);(1;1),(0;1),
(pressure;english);(1;0),(1;1),(0;1),(0;0),
(pressure;internet);(1;0),(0;0),(0;1),(1;1),
(pressure;datasource);(1;1),(0;1),
(plaintext;german);(1;1),(0;0),(0;1),(1;0),
(plaintext;xml);(1;0),(0;0),(0;1),
(plaintext;webserver);(1;1),(0;0),(0;1),(1;0),
(plaintext;format);(1;1),(0;1),
(plaintext;stormalert);(1;1),(0;0),(0;1),(1;0),
(plaintext;externalservices);(1;1),(0;0),(0;1),(1;0),
(plaintext;temperature);(1;1),(0;1),(0;0),(1;0),
(plaintext;windspeed);(1;0),(0;0),(0;1),(1;1),
(plaintext;measurements);(1;1),(0;1),
(plaintext;alarm);(1;1),(0;1),(0;0),(1;0),
(plaintext;freezepoint);(1;1),(0;1),(0;0),(1;0),
(plaintext;file);(1;0),(0;1),(0;0),(1;1),
(plaintext;html);(1;0),(0;1),(0;0),
